score_nid,nid,advanced_profile,core_id,title,path,region,country,city,logo,overall_score,rank_display,rank,stars,dagger,redact,scores
3920128,297566,0,498,University of the Philippines,/universities/university-philippines,Asia,Philippines,Quezon City,https://www.topuniversities.com/sites/default/files/university-of-the-philippines_498_small.jpg,27.6,=404,407,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '250', 'score': '34.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '136', 'score': '58.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '415', 'score': '38'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '1.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '1.6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '1.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '685', 'score': '9.3'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '213', 'score': '35.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=370', 'score': '38.7'}]"
3920129,297138,1,1135,Auckland University of Technology (AUT),/universities/auckland-university-technology-aut,Oceania,New Zealand,Auckland,https://www.topuniversities.com/sites/default/files/auckland-university-of-technology-aut_592560cf2aeae70239af4ef7_small.jpg,27.4,=407,408,5,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '464', 'score': '19.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '11.7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '10.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '575', 'score': '18.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '59', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '48', 'score': '99.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '635', 'score': '12'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '433', 'score': '19.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=196', 'score': '71.5'}]"
3920130,294501,0,156,University of Delhi,/universities/university-delhi,Asia,India,New Delhi,https://www.topuniversities.com/sites/default/files/university-of-delhi_156_small.jpg,27.4,=407,409,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '240', 'score': '36.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '344', 'score': '28.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '3.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '522', 'score': '22.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '1.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '1.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '502', 'score': '24.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '34', 'score': '91.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=432', 'score': '31'}]"
3920131,294521,0,136,Colorado State University,/universities/colorado-state-university,North America,United States,Fort Collins,https://www.topuniversities.com/sites/default/files/colorado-state-university_136_small.jpg,27.3,409,410,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '475', 'score': '18.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '482', 'score': '18.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '258', 'score': '56.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '553', 'score': '20.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '12.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '4.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '285', 'score': '54.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '559', 'score': '15'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '29', 'score': '97.7'}]"
3920132,297429,0,548,Universidad de Santiago de Chile (USACH),/universities/universidad-de-santiago-de-chile-usach,Latin America,Chile,Santiago,https://www.topuniversities.com/sites/default/files/universidad-de-santiago-de-chile-usach_548_small.jpg,27.2,=410,411,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '197', 'score': '43.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '92', 'score': '72.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '8.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '6.6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '2.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '7.3'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '635', 'score': '12.9'}]"
3920133,294169,0,309,University of Kansas,/universities/university-kansas,North America,United States,Lawrence,https://www.topuniversities.com/sites/default/files/university-of-kansas_309_small.jpg,27.2,=410,412,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '577', 'score': '15.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '13.3'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '116', 'score': '83.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '263', 'score': '72.6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '7.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '414', 'score': '35.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '359', 'score': '23.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=194', 'score': '71.8'}]"
3920134,297043,1,846,University of Southern Queensland,/universities/university-southern-queensland,Oceania,Australia,Toowoomba,https://www.topuniversities.com/sites/default/files/220804085539am330175unisq-logo-qs-48x48.jpg,27.2,=410,413,5,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '601+', 'score': '8.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '6.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '4.5'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '209', 'score': '59.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '245', 'score': '76.1'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '462', 'score': '26.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '240', 'score': '60.6'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '12'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=299', 'score': '51.2'}]"
3920135,297597,1,477,Oxford Brookes University,/universities/oxford-brookes-university,Europe,United Kingdom,Oxford,https://www.topuniversities.com/sites/default/files/oxford-brookes-university_592560cf2aeae70239af4c61_small.jpg,27.1,=413,414,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '301', 'score': '28.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '329', 'score': '29.7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '13.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '8.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '282', 'score': '68.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '209', 'score': '70.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '481', 'score': '27.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '454', 'score': '18.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=409', 'score': '34.3'}]"
3920136,297486,0,534,Royal Holloway University of London,/universities/royal-holloway-university-london,Europe,United Kingdom,Egham,https://www.topuniversities.com/sites/default/files/royal-holloway-university-of-london_534_small.jpg,27.1,=413,415,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '546', 'score': '16'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '5.7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '13.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '384', 'score': '36.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '155', 'score': '94.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '125', 'score': '88.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '511', 'score': '23.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '11.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=377', 'score': '38.1'}]"
3920137,297518,1,833,James Cook University,/universities/james-cook-university,Oceania,Australia,Townsville,https://www.topuniversities.com/sites/default/files/220112080628am351672jcu-48x48.jpg,27,=415,416,5,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '567', 'score': '15.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '8.7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '14.1'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '255', 'score': '51.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '393', 'score': '42'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '650', 'score': '13.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '359', 'score': '42.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '131', 'score': '83.3'}]"
3920138,294466,0,15270,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),/universities/moscow-institute-physics-technology-mipt-moscow-phystech,Europe,Russia,Dolgoprudny,https://www.topuniversities.com/sites/default/files/moscow-institute-of-physics-and-technology-mipt-moscow-phystech_15270_small.jpg,27,=415,417,,False,True,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '446', 'score': '19.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '455', 'score': '19.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '57', 'score': '96'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '620', 'score': '16'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '480', 'score': '31.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '273', 'score': '53.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '5.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '534', 'score': '15.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '701+', 'score': '1.2'}]"
3920139,294620,0,36,The American University in Cairo,/universities/american-university-cairo,Africa,Egypt,Cairo,https://www.topuniversities.com/sites/default/files/the-american-university-in-cairo_36_small.jpg,27,=415,418,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '287', 'score': '30.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '405', 'score': '23.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '368', 'score': '42.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '4.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '115', 'score': '97.9'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '3.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '1.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '92', 'score': '63.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=588', 'score': '16.3'}]"
3920140,297245,0,616,Tomsk State University,/universities/tomsk-state-university,Europe,Russia,Tomsk,https://www.topuniversities.com/sites/default/files/tomsk-state-university_616_small.jpg,26.9,418,419,,False,True,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '376', 'score': '23.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '10.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '32', 'score': '99.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '5.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '555', 'score': '23.7'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '109', 'score': '91.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '514', 'score': '23.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '7.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '701+', 'score': '3'}]"
3920141,297517,0,492,UNESP,/universities/unesp,Latin America,Brazil,Sao Paulo,https://www.topuniversities.com/sites/default/files/unesp_492_small.jpg,26.8,=419,420,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '219', 'score': '39.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '282', 'score': '34.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '15'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '614', 'score': '16.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '6.2'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '2.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '422', 'score': '34.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '5.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '287', 'score': '53.7'}]"
